GO term 1	GO term 2	simRel	Lin	Res	Jiang
GO:0030517	GO:0061138	0.46	0.46	2.01	0.18
GO:0032276	GO:0045415	0.46	0.46	2.65	0.14
GO:0032276	GO:0061324	0.46	0.46	2.65	0.14
GO:0032276	GO:0070368	0.46	0.46	2.65	0.14
GO:0045829	GO:2000532	0.46	0.46	2.65	0.14
GO:0045415	GO:0061037	0.46	0.46	2.65	0.14
GO:0045936	GO:0061037	0.46	0.46	2.26	0.16
GO:0052163	GO:0052191	0.46	0.46	3.28	0.11
GO:0061138	GO:0072266	0.46	0.46	2.42	0.15
GO:0001616	GO:0005024	0.45	0.45	2.40	0.15
GO:0003304	GO:0009880	0.45	0.45	3.20	0.11
GO:0003155	GO:0009880	0.45	0.45	3.20	0.11
GO:0009641	GO:0042332	0.45	0.45	2.61	0.13
GO:0009880	GO:0048844	0.45	0.46	1.98	0.18
GO:0009888	GO:0021512	0.45	0.45	2.01	0.17
GO:0009888	GO:0060064	0.45	0.45	2.01	0.17
GO:0009888	GO:0060287	0.45	0.45	1.88	0.18
GO:0009888	GO:0061324	0.45	0.45	2.01	0.17
GO:0010088	GO:0014834	0.45	0.45	2.81	0.13
GO:0010625	GO:0014741	0.45	0.45	2.65	0.14
GO:0010625	GO:0021626	0.45	0.45	2.68	0.13
GO:0010829	GO:0030517	0.45	0.45	2.26	0.15
GO:0014741	GO:0044064	0.45	0.45	3.47	0.10
GO:0014741	GO:0070368	0.45	0.45	2.65	0.14
GO:0016043	GO:0034727	0.45	0.45	1.70	0.20
GO:0016203	GO:0021546	0.45	0.46	2.35	0.15
GO:0016203	GO:0048535	0.45	0.45	2.35	0.15
GO:0021546	GO:0048844	0.45	0.45	2.15	0.16
GO:0021546	GO:0061138	0.45	0.46	2.01	0.17
GO:0021902	GO:0060494	0.45	0.45	3.57	0.10
GO:0021902	GO:0060522	0.45	0.45	3.57	0.10
GO:0021902	GO:0070308	0.45	0.45	3.57	0.10
GO:0030517	GO:0048844	0.45	0.45	2.15	0.16
GO:0030517	GO:0060064	0.45	0.45	2.48	0.14
GO:0030517	GO:0075200	0.45	0.45	3.34	0.11
GO:0032276	GO:0044064	0.45	0.45	3.47	0.11
GO:0032701	GO:0045191	0.45	0.45	2.65	0.13
GO:0043589	GO:0048535	0.45	0.45	2.35	0.15
GO:0045829	GO:2000174	0.45	0.45	3.57	0.10
GO:0045415	GO:0045829	0.45	0.45	2.65	0.13
GO:0045705	GO:2000532	0.45	0.45	2.65	0.13
GO:0048844	GO:0060064	0.45	0.45	2.42	0.15
GO:0048105	GO:0048844	0.45	0.45	2.42	0.15
GO:0048535	GO:0061138	0.45	0.45	2.01	0.17
GO:0001777	GO:0052100	0.44	0.44	3.57	0.10
GO:0003029	GO:0016046	0.44	0.44	2.72	0.13
GO:0002741	GO:0045705	0.44	0.44	2.65	0.13
GO:0002741	GO:2000532	0.44	0.44	2.65	0.13
GO:0003304	GO:0009888	0.44	0.44	2.81	0.12
GO:0003155	GO:0009888	0.44	0.44	2.81	0.12
GO:0005819	GO:0042642	0.44	0.44	2.31	0.14
GO:0006633	GO:0010241	0.44	0.45	1.88	0.18
GO:0009880	GO:0030517	0.44	0.44	1.98	0.17
GO:0009888	GO:0010625	0.44	0.45	2.01	0.17
GO:0009888	GO:0021935	0.44	0.44	2.01	0.16
GO:0009888	GO:0060645	0.44	0.44	2.81	0.12
GO:0009718	GO:0046654	0.44	0.44	2.11	0.16
GO:0010625	GO:2000532	0.44	0.44	2.65	0.13
GO:0014834	GO:0045191	0.44	0.44	2.33	0.15
GO:0010835	GO:0032803	0.44	0.44	2.63	0.13
GO:0016203	GO:0043589	0.44	0.44	2.35	0.15
GO:0016203	GO:0061138	0.44	0.44	2.01	0.16
GO:0030517	GO:0032701	0.44	0.44	2.65	0.13
GO:0032803	GO:0045415	0.44	0.44	2.59	0.13
GO:0035728	GO:0071224	0.44	0.44	2.61	0.13
GO:0043247	GO:0043988	0.44	0.44	2.58	0.13
GO:0044064	GO:2000532	0.44	0.44	3.47	0.10
GO:0045415	GO:0045705	0.44	0.44	2.65	0.13
GO:0045415	GO:2000532	0.44	0.44	2.65	0.13
GO:0045705	GO:0045936	0.44	0.44	2.26	0.15
GO:0045936	GO:2000655	0.44	0.44	2.32	0.14
GO:0048535	GO:0048844	0.44	0.44	2.15	0.16
GO:0060064	GO:0070308	0.44	0.44	3.57	0.10
GO:0061324	GO:2000532	0.44	0.44	2.65	0.13
GO:0070368	GO:2000532	0.44	0.44	2.65	0.13
GO:0002741	GO:0010625	0.43	0.43	2.65	0.13
GO:0002741	GO:0061324	0.43	0.43	2.65	0.13
GO:0002741	GO:0070368	0.43	0.43	2.65	0.12
GO:0003304	GO:0043589	0.43	0.43	3.25	0.10
GO:0007284	GO:0009888	0.43	0.43	2.01	0.16
GO:0007284	GO:0030517	0.43	0.43	2.48	0.13
GO:0009880	GO:0021546	0.43	0.44	1.98	0.16
GO:0009880	GO:0048535	0.43	0.43	1.98	0.16
GO:0010088	GO:0048105	0.43	0.43	2.81	0.12
GO:0010625	GO:0021512	0.43	0.43	2.68	0.13
GO:0010625	GO:0021935	0.43	0.43	2.68	0.12
GO:0010625	GO:0045415	0.43	0.43	2.65	0.12
GO:0014834	GO:0021902	0.43	0.43	2.48	0.13
GO:0016043	GO:0016183	0.43	0.44	1.70	0.19
GO:0016043	GO:0043988	0.43	0.44	1.70	0.19
GO:0016203	GO:0048844	0.43	0.44	2.15	0.15
GO:0021902	GO:0048535	0.43	0.43	2.35	0.14
GO:0030517	GO:0046607	0.43	0.43	2.34	0.14
GO:0030517	GO:0048535	0.43	0.43	2.15	0.15
GO:0032276	GO:0032701	0.43	0.43	2.65	0.12
GO:0032803	GO:0060568	0.43	0.43	2.59	0.13
GO:0043589	GO:0060645	0.43	0.43	3.25	0.10
GO:0045191	GO:2000655	0.43	0.43	2.42	0.14
GO:0045191	GO:2001035	0.43	0.43	2.33	0.14
GO:0045415	GO:0061324	0.43	0.43	2.65	0.13
GO:0045415	GO:0070368	0.43	0.43	2.65	0.12
GO:0045936	GO:2001243	0.43	0.43	2.32	0.14
GO:0048844	GO:0072266	0.43	0.43	2.42	0.13
GO:0061037	GO:0061235	0.43	0.43	3.34	0.10
GO:0061037	GO:0075200	0.43	0.43	3.34	0.10
GO:0061247	GO:0072266	0.43	0.43	3.64	0.10
GO:0061235	GO:0072266	0.43	0.43	3.64	0.10
GO:0003029	GO:0016183	0.42	0.42	2.57	0.12
GO:0003304	GO:0048105	0.42	0.42	3.38	0.10
GO:0003304	GO:0048844	0.42	0.42	3.08	0.11
GO:0003155	GO:0003304	0.42	0.42	4.15	0.08
GO:0005010	GO:0008527	0.42	0.42	2.40	0.13
GO:0009880	GO:0016203	0.42	0.42	1.98	0.15
GO:0009880	GO:0043589	0.42	0.42	1.98	0.16
GO:0009888	GO:0072266	0.42	0.42	2.01	0.15
GO:0010829	GO:0014741	0.42	0.42	2.26	0.14
GO:0010829	GO:0061037	0.42	0.42	2.26	0.14
GO:0014834	GO:0060064	0.42	0.42	2.48	0.13
GO:0014834	GO:0075200	0.42	0.42	3.34	0.10
GO:0010835	GO:0045415	0.42	0.42	2.59	0.12
GO:0016203	GO:0021902	0.42	0.42	2.35	0.14
GO:0016203	GO:0030517	0.42	0.42	2.15	0.14
GO:0021546	GO:0061324	0.42	0.42	2.35	0.14
GO:0021902	GO:0043589	0.42	0.43	2.35	0.14
GO:0021902	GO:0061138	0.42	0.42	2.01	0.15
GO:0030517	GO:0043589	0.42	0.42	2.15	0.15
GO:0032701	GO:0061037	0.42	0.42	2.65	0.12
GO:0035626	GO:0035728	0.42	0.42	2.61	0.12
GO:0043589	GO:0060064	0.42	0.42	2.42	0.13
GO:0045191	GO:2001243	0.42	0.43	2.42	0.13
GO:0045705	GO:0061235	0.42	0.42	3.34	0.10
GO:0045705	GO:0075200	0.42	0.42	3.34	0.10
GO:0048105	GO:0060645	0.42	0.42	3.38	0.10
GO:0048535	GO:0061324	0.42	0.42	2.35	0.13
GO:0051668	GO:0070199	0.42	0.42	2.06	0.15
GO:0075200	GO:2000545	0.42	0.42	4.16	0.08
GO:0001772	GO:0030056	0.41	0.41	2.08	0.14
GO:0003029	GO:0035626	0.41	0.41	2.71	0.11
GO:0002886	GO:2000174	0.41	0.41	3.05	0.10
GO:0001922	GO:0043247	0.41	0.41	2.31	0.13
GO:0002603	GO:0002886	0.41	0.41	3.05	0.10
GO:0002603	GO:0045191	0.41	0.41	3.05	0.10
GO:0003304	GO:0061324	0.41	0.41	3.31	0.10
GO:0003155	GO:0061138	0.41	0.41	2.81	0.11
GO:0004914	GO:0005024	0.41	0.41	2.40	0.13
GO:0007360	GO:0060287	0.41	0.41	3.20	0.10
GO:0010829	GO:0014834	0.41	0.42	2.26	0.14
GO:0010829	GO:0045705	0.41	0.41	2.26	0.13
GO:0010829	GO:0045829	0.41	0.41	2.26	0.14
GO:0014834	GO:0045829	0.41	0.41	2.33	0.13
GO:0010835	GO:0060568	0.41	0.41	2.59	0.12
GO:0016183	GO:0060494	0.41	0.41	3.32	0.10
GO:0016183	GO:0060522	0.41	0.41	3.32	0.10
GO:0016203	GO:0061324	0.41	0.41	2.35	0.13
GO:0021626	GO:0048844	0.41	0.41	2.15	0.14
GO:0021626	GO:0061138	0.41	0.42	2.01	0.15
GO:0021902	GO:0048844	0.41	0.42	2.15	0.14
GO:0021935	GO:0048535	0.41	0.41	2.35	0.13
GO:0021935	GO:0060287	0.41	0.41	2.44	0.13
GO:0030517	GO:0048349	0.41	0.41	3.04	0.10
GO:0030517	GO:2000174	0.41	0.41	3.04	0.10
GO:0030517	GO:2000655	0.41	0.41	2.32	0.13
GO:0030517	GO:2001243	0.41	0.41	2.32	0.13
GO:0031055	GO:0043978	0.41	0.41	3.13	0.10
GO:0032701	GO:0045705	0.41	0.41	2.65	0.12
GO:0032701	GO:0045829	0.41	0.41	2.65	0.12
GO:0032701	GO:2000532	0.41	0.41	2.65	0.12
GO:0043589	GO:0061324	0.41	0.41	2.35	0.13
GO:0043978	GO:0043988	0.41	0.41	3.32	0.10
GO:0045415	GO:0060568	0.41	0.41	2.59	0.12
GO:0001616	GO:0005010	0.40	0.40	2.40	0.12
GO:0001922	GO:0045837	0.40	0.40	2.31	0.13
GO:0001922	GO:0048535	0.40	0.40	2.15	0.13
GO:0004026	GO:0033812	0.40	0.40	2.12	0.14
GO:0003304	GO:0021512	0.40	0.40	3.20	0.09
GO:0003155	GO:0021512	0.40	0.40	3.20	0.09
GO:0007284	GO:0021902	0.40	0.40	2.48	0.12
GO:0009880	GO:0021626	0.40	0.40	1.98	0.14
GO:0009880	GO:0021902	0.40	0.40	1.98	0.14
GO:0009880	GO:0060645	0.40	0.40	2.83	0.11
GO:0010625	GO:0032701	0.40	0.40	2.65	0.11
GO:0010625	GO:0048844	0.40	0.40	2.15	0.13
GO:0010625	GO:0060064	0.40	0.40	2.48	0.12
GO:0010625	GO:0061138	0.40	0.40	2.01	0.14
GO:0010829	GO:0045415	0.40	0.40	2.26	0.13
GO:0014741	GO:0014834	0.40	0.40	2.26	0.13
GO:0016183	GO:0031055	0.40	0.40	2.31	0.13
GO:0016183	GO:0043247	0.40	0.40	2.31	0.13
GO:0016203	GO:0021935	0.40	0.40	2.35	0.13
GO:0021546	GO:0072266	0.40	0.40	2.35	0.12
GO:0021512	GO:0048844	0.40	0.40	2.15	0.14
GO:0021512	GO:0061138	0.40	0.41	2.01	0.14
GO:0021935	GO:0043589	0.40	0.41	2.35	0.13
GO:0032701	GO:0045936	0.40	0.40	2.26	0.13
GO:0032701	GO:0061324	0.40	0.40	2.65	0.11
GO:0032701	GO:0070368	0.40	0.40	2.65	0.11
GO:0035626	GO:0071224	0.40	0.40	2.61	0.11
GO:0038031	GO:0061324	0.40	0.40	3.20	0.09
GO:0043247	GO:0045837	0.40	0.40	2.31	0.13
GO:0043589	GO:0072266	0.40	0.40	2.42	0.12
GO:0045829	GO:2000655	0.40	0.40	2.42	0.12
GO:0048535	GO:0072266	0.40	0.40	2.35	0.12
GO:0060287	GO:0061138	0.40	0.40	1.88	0.15
GO:0061037	GO:2001035	0.40	0.40	2.33	0.13
GO:0061138	GO:0061324	0.40	0.41	2.01	0.14
GO:0061126	GO:2000545	0.40	0.40	3.98	0.08
GO:0001777	GO:0043247	0.39	0.40	2.31	0.12
GO:0002603	GO:0045829	0.39	0.39	3.05	0.09
GO:0002741	GO:0010592	0.39	0.39	2.33	0.12
GO:0002741	GO:0046607	0.39	0.39	2.33	0.12
GO:0002741	GO:2000655	0.39	0.39	2.42	0.12
GO:0006231	GO:0033013	0.39	0.41	1.22	0.22
GO:0006231	GO:0046654	0.39	0.40	1.49	0.18
GO:0007284	GO:0010625	0.39	0.39	2.48	0.11
GO:0007284	GO:0060064	0.39	0.39	2.48	0.11
GO:0010592	GO:0010625	0.39	0.39	2.33	0.12
GO:0010592	GO:0070368	0.39	0.39	2.33	0.12
GO:0010829	GO:2000655	0.39	0.39	2.26	0.12
GO:0010829	GO:2001243	0.39	0.39	2.26	0.12
GO:0014834	GO:0045415	0.39	0.39	2.32	0.12
GO:0014834	GO:0048349	0.39	0.39	3.04	0.09
GO:0014834	GO:0061324	0.39	0.39	2.33	0.12
GO:0014834	GO:0072266	0.39	0.39	2.42	0.12
GO:0014834	GO:2000174	0.39	0.39	3.04	0.09
GO:0016046	GO:0071460	0.39	0.39	2.29	0.12
GO:0016203	GO:0072266	0.39	0.39	2.35	0.12
GO:0021626	GO:0043589	0.39	0.39	2.15	0.13
GO:0021626	GO:0048535	0.39	0.39	2.15	0.13
GO:0021902	GO:0061324	0.39	0.40	2.35	0.12
GO:0021935	GO:0048844	0.39	0.40	2.15	0.13
GO:0021935	GO:0061138	0.39	0.40	2.01	0.14
GO:0032612	GO:0061138	0.39	0.40	1.83	0.15
GO:0043589	GO:0061235	0.39	0.39	2.98	0.10
GO:0045191	GO:0048349	0.39	0.40	2.93	0.10
GO:0045829	GO:2001035	0.39	0.39	2.33	0.12
GO:0045829	GO:2001243	0.39	0.39	2.42	0.12
GO:0045705	GO:2001035	0.39	0.39	2.33	0.12
GO:0048844	GO:0060287	0.39	0.39	1.98	0.14
GO:0048105	GO:0060064	0.39	0.40	2.42	0.12
GO:2000655	GO:2000684	0.39	0.39	3.17	0.09
GO:2000545	GO:2000655	0.39	0.39	3.17	0.09
GO:0000139	GO:0005765	0.38	0.39	1.40	0.19
GO:0000027	GO:0030517	0.38	0.39	1.70	0.16
GO:0001777	GO:0045837	0.38	0.38	2.31	0.12
GO:0001777	GO:0048535	0.38	0.39	2.15	0.13
GO:0002767	GO:2000174	0.38	0.38	3.05	0.09
GO:0002767	GO:2000655	0.38	0.39	2.42	0.12
GO:0002767	GO:2001243	0.38	0.38	2.42	0.11
GO:0001922	GO:0030517	0.38	0.38	2.00	0.13
GO:0002603	GO:0002741	0.38	0.38	3.05	0.09
GO:0002603	GO:0002767	0.38	0.38	3.05	0.09
GO:0002741	GO:2000174	0.38	0.38	3.05	0.09
GO:0002741	GO:2001243	0.38	0.38	2.42	0.11
GO:0004914	GO:0008527	0.38	0.38	2.40	0.11
GO:0007284	GO:0061138	0.38	0.39	2.01	0.14
GO:0009880	GO:0010625	0.38	0.38	1.98	0.14
GO:0009880	GO:0014834	0.38	0.38	1.88	0.14
GO:0009880	GO:0021935	0.38	0.38	1.98	0.13
GO:0009880	GO:0032612	0.38	0.39	1.83	0.15
GO:0009880	GO:0061324	0.38	0.39	1.98	0.14
GO:0010625	GO:0046607	0.38	0.39	2.33	0.12
GO:0010625	GO:0048535	0.38	0.38	2.15	0.12
GO:0014741	GO:2000655	0.38	0.38	2.26	0.12
GO:0014741	GO:2001243	0.38	0.38	2.26	0.12
GO:0014834	GO:2000655	0.38	0.39	2.32	0.12
GO:0014834	GO:2001243	0.38	0.38	2.32	0.12
GO:0016046	GO:0071224	0.38	0.38	2.32	0.12
GO:0016183	GO:0043988	0.38	0.38	2.31	0.12
GO:0016203	GO:0021626	0.38	0.39	2.15	0.13
GO:0021512	GO:0048535	0.38	0.38	2.15	0.13
GO:0021935	GO:0061324	0.38	0.38	2.35	0.11
GO:0030517	GO:0043247	0.38	0.38	2.00	0.13
GO:0030517	GO:0052191	0.38	0.38	2.34	0.12
GO:0030517	GO:0060287	0.38	0.38	1.98	0.13
GO:0032151	GO:0032170	0.38	0.38	3.76	0.07
GO:0033013	GO:0046654	0.38	0.40	1.22	0.22
GO:0035906	GO:0061324	0.38	0.38	3.08	0.09
GO:0042429	GO:0052704	0.38	0.38	2.56	0.11
GO:0042332	GO:0071460	0.38	0.39	2.29	0.12
GO:0039510	GO:0052163	0.38	0.39	3.28	0.09
GO:0039510	GO:0052191	0.38	0.38	3.28	0.08
GO:0044064	GO:0052163	0.38	0.39	3.28	0.09
GO:0044064	GO:0052191	0.38	0.38	3.28	0.08
GO:0046607	GO:0070368	0.38	0.38	2.33	0.12
GO:0048105	GO:0072266	0.38	0.38	2.42	0.11
GO:0048349	GO:0061037	0.38	0.38	2.93	0.09
GO:0048349	GO:2001035	0.38	0.38	3.04	0.09
GO:0052191	GO:0052204	0.38	0.38	3.27	0.08
GO:0052191	GO:0085000	0.38	0.38	3.28	0.08
GO:0052163	GO:0052204	0.38	0.38	3.27	0.09
GO:0052163	GO:0075109	0.38	0.39	3.28	0.09
GO:0052163	GO:0085000	0.38	0.39	3.28	0.09
GO:0061037	GO:2000174	0.38	0.38	2.93	0.09
GO:0061037	GO:2000655	0.38	0.38	2.26	0.12
GO:0061037	GO:2001243	0.38	0.38	2.26	0.12
GO:0061247	GO:0061324	0.38	0.38	3.08	0.09
GO:0061235	GO:2001035	0.38	0.38	3.04	0.09
GO:0061324	GO:2001035	0.38	0.38	2.33	0.12
GO:2000174	GO:2001035	0.38	0.38	3.04	0.09
GO:2000545	GO:2001243	0.38	0.38	3.17	0.09
GO:2000684	GO:2001243	0.38	0.38	3.17	0.09
GO:0003035	GO:0030968	0.37	0.37	2.71	0.10
GO:0003155	GO:0043589	0.37	0.37	2.81	0.09
GO:0006106	GO:0006633	0.37	0.40	1.24	0.21
GO:0006004	GO:0019406	0.37	0.38	1.87	0.14
GO:0007074	GO:0051178	0.37	0.37	3.23	0.08
GO:0010241	GO:0016113	0.37	0.37	2.96	0.09
GO:0010592	GO:2000651	0.37	0.37	2.23	0.12
GO:0010625	GO:0016203	0.37	0.37	2.15	0.12
GO:0010625	GO:0043589	0.37	0.37	2.15	0.12
GO:0010625	GO:0048349	0.37	0.37	3.04	0.09
GO:0010625	GO:0061235	0.37	0.37	3.04	0.09
GO:0010625	GO:2000174	0.37	0.37	3.04	0.09
GO:0010829	GO:0032701	0.37	0.37	2.26	0.11
GO:0010829	GO:2000545	0.37	0.38	2.85	0.10
GO:0014834	GO:0021546	0.37	0.38	2.01	0.13
GO:0014834	GO:0048535	0.37	0.37	2.01	0.13
GO:0016046	GO:0042332	0.37	0.37	2.29	0.11
GO:0016113	GO:0019288	0.37	0.37	2.54	0.10
GO:0016183	GO:0061138	0.37	0.37	1.83	0.14
GO:0016203	GO:0021512	0.37	0.38	2.15	0.12
GO:0017172	GO:0018608	0.37	0.37	2.69	0.10
GO:0018888	GO:0030968	0.37	0.37	2.71	0.10
GO:0021546	GO:0060287	0.37	0.38	1.98	0.13
GO:0021512	GO:0043589	0.37	0.38	2.15	0.12
GO:0021902	GO:0072266	0.37	0.38	2.35	0.11
GO:0030517	GO:0072266	0.37	0.37	2.15	0.12
GO:0030968	GO:0071449	0.37	0.37	2.71	0.10
GO:0032276	GO:2000545	0.37	0.37	2.85	0.09
GO:0042429	GO:0046290	0.37	0.37	3.12	0.08
GO:0045829	GO:0048349	0.37	0.37	2.93	0.09
GO:0045415	GO:2000655	0.37	0.37	2.32	0.11
GO:0045415	GO:2001243	0.37	0.37	2.32	0.11
GO:0045705	GO:2000174	0.37	0.37	2.93	0.09
GO:0045705	GO:2000655	0.37	0.37	2.26	0.11
GO:0046607	GO:2000651	0.37	0.37	2.23	0.12
GO:0048349	GO:0070368	0.37	0.37	3.04	0.09
GO:0048535	GO:0060287	0.37	0.37	1.98	0.13
GO:0060064	GO:0060645	0.37	0.37	3.02	0.09
GO:0061235	GO:0070368	0.37	0.37	3.04	0.09
GO:0070368	GO:2000174	0.37	0.37	3.04	0.09
GO:0001616	GO:0004914	0.36	0.36	2.40	0.11
GO:0001777	GO:0030517	0.36	0.36	2.00	0.13
GO:0003029	GO:0061138	0.36	0.36	1.83	0.13
GO:0002603	GO:0052163	0.36	0.36	3.05	0.08
GO:0003304	GO:0014834	0.36	0.36	2.81	0.09
GO:0003155	GO:0014834	0.36	0.36	2.81	0.09
GO:0004914	GO:0005010	0.36	0.36	2.40	0.11
GO:0006051	GO:0019406	0.36	0.36	1.87	0.13
GO:0007284	GO:0048844	0.36	0.36	2.01	0.12
GO:0007284	GO:0051178	0.36	0.36	2.95	0.09
GO:0009880	GO:0016183	0.36	0.36	1.83	0.13
GO:0009880	GO:0048105	0.36	0.37	1.88	0.13
GO:0009880	GO:0060064	0.36	0.37	1.88	0.13
GO:0009880	GO:0072266	0.36	0.37	1.98	0.13
GO:0010625	GO:2000651	0.36	0.36	2.23	0.11
GO:0014834	GO:0016203	0.36	0.37	2.01	0.13
GO:0014834	GO:0060645	0.36	0.36	2.81	0.09
GO:0016203	GO:0060287	0.36	0.37	1.98	0.13
GO:0019288	GO:0019406	0.36	0.37	1.87	0.13
GO:0018185	GO:0043978	0.36	0.36	3.60	0.07
GO:0021546	GO:0048105	0.36	0.36	2.01	0.12
GO:0021546	GO:0060064	0.36	0.36	2.01	0.12
GO:0021626	GO:0061324	0.36	0.36	2.15	0.12
GO:0021935	GO:0072266	0.36	0.36	2.35	0.11
GO:0030517	GO:0045837	0.36	0.37	2.00	0.13
GO:0030517	GO:0048105	0.36	0.37	2.01	0.13
GO:0032446	GO:0043988	0.36	0.37	1.70	0.15
GO:0032803	GO:2000624	0.36	0.36	2.86	0.09
GO:0032612	GO:0048844	0.36	0.37	1.83	0.14
GO:0032677	GO:0044064	0.36	0.36	2.65	0.10
GO:0032677	GO:0048349	0.36	0.36	2.65	0.10
GO:0032677	GO:2000174	0.36	0.36	2.65	0.10
GO:0033674	GO:0039510	0.36	0.36	2.42	0.11
GO:0033674	GO:0052204	0.36	0.36	2.37	0.10
GO:0043589	GO:0060287	0.36	0.37	1.98	0.13
GO:0044064	GO:0045191	0.36	0.36	2.65	0.09
GO:0045705	GO:2001243	0.36	0.36	2.26	0.11
GO:0048105	GO:0048535	0.36	0.36	2.01	0.12
GO:0048535	GO:0060064	0.36	0.36	2.01	0.12
GO:0052163	GO:2000174	0.36	0.36	3.05	0.08
GO:0052163	GO:2000655	0.36	0.36	2.42	0.10
GO:0052163	GO:2001243	0.36	0.36	2.42	0.10
GO:0060494	GO:0070308	0.36	0.36	3.57	0.07
GO:0060645	GO:0072266	0.36	0.36	3.02	0.09
GO:0060522	GO:0070308	0.36	0.36	3.57	0.07
GO:0061324	GO:0072266	0.36	0.37	2.35	0.11
GO:0061324	GO:2000174	0.36	0.36	2.93	0.09
GO:0070368	GO:2000651	0.36	0.36	2.23	0.11
GO:0000139	GO:0005819	0.35	0.38	1.20	0.20
GO:0002767	GO:0061324	0.35	0.36	2.19	0.11
GO:0003029	GO:0009880	0.35	0.35	1.83	0.13
GO:0003029	GO:0030517	0.35	0.36	2.00	0.12
GO:0003029	GO:0071559	0.35	0.35	1.96	0.12
GO:0002741	GO:0007074	0.35	0.35	2.33	0.10
GO:0002741	GO:2000545	0.35	0.35	2.85	0.09
GO:0004026	GO:0050635	0.35	0.35	2.12	0.11
GO:0003155	GO:0048105	0.35	0.35	2.81	0.09
GO:0006172	GO:0006231	0.35	0.36	1.73	0.14
GO:0007074	GO:0010592	0.35	0.36	2.33	0.11
GO:0007074	GO:0046607	0.35	0.35	2.33	0.10
GO:0007284	GO:0009880	0.35	0.35	1.88	0.13
GO:0007284	GO:0021546	0.35	0.35	2.01	0.12
GO:0007284	GO:0061235	0.35	0.35	2.91	0.09
GO:0010088	GO:0048844	0.35	0.35	2.01	0.12
GO:0014834	GO:0021626	0.35	0.35	2.01	0.12
GO:0014834	GO:0032701	0.35	0.35	2.26	0.11
GO:0016046	GO:0052163	0.35	0.35	2.32	0.11
GO:0016203	GO:0048105	0.35	0.35	2.01	0.12
GO:0016203	GO:0060064	0.35	0.35	2.01	0.12
GO:0018012	GO:0043988	0.35	0.35	2.18	0.11
GO:0021546	GO:0032612	0.35	0.35	1.83	0.13
GO:0021512	GO:0061324	0.35	0.35	2.15	0.11
GO:0021626	GO:0060287	0.35	0.35	1.98	0.12
GO:0021902	GO:0060287	0.35	0.35	1.98	0.12
GO:0030517	GO:0032612	0.35	0.36	1.83	0.13
GO:0030517	GO:0044064	0.35	0.36	2.65	0.09
GO:0032276	GO:0048349	0.35	0.35	2.65	0.09
GO:0032276	GO:2000174	0.35	0.35	2.65	0.09
GO:0035906	GO:0061247	0.35	0.35	3.53	0.07
GO:0052163	GO:0071224	0.35	0.35	2.32	0.11
GO:0061138	GO:0061235	0.35	0.35	2.42	0.10
GO:0061126	GO:0075200	0.35	0.35	3.46	0.07
GO:2000545	GO:2000651	0.35	0.35	2.85	0.09
GO:0000027	GO:0034727	0.34	0.35	1.70	0.14
GO:0003035	GO:0016046	0.34	0.34	2.72	0.09
GO:0005819	GO:0032151	0.34	0.35	2.31	0.10
GO:0005819	GO:0032170	0.34	0.35	2.31	0.10
GO:0006004	GO:0042846	0.34	0.34	1.87	0.12
GO:0007074	GO:0007360	0.34	0.34	2.91	0.08
GO:0007074	GO:0010625	0.34	0.34	2.33	0.10
GO:0007074	GO:0070368	0.34	0.34	2.33	0.10
GO:0007284	GO:0016203	0.34	0.34	2.01	0.11
GO:0007284	GO:0043589	0.34	0.34	2.01	0.11
GO:0007284	GO:0048535	0.34	0.35	2.01	0.12
GO:0009880	GO:0010088	0.34	0.34	1.88	0.12
GO:0010088	GO:0021546	0.34	0.34	2.01	0.11
GO:0010088	GO:0030517	0.34	0.34	2.01	0.11
GO:0010625	GO:0052191	0.34	0.34	2.33	0.10
GO:0010625	GO:0060287	0.34	0.34	1.98	0.11
GO:0014741	GO:0048349	0.34	0.34	2.65	0.09
GO:0014741	GO:2000174	0.34	0.34	2.65	0.09
GO:0014834	GO:0021512	0.34	0.34	2.01	0.11
GO:0016183	GO:0048844	0.34	0.35	1.83	0.13
GO:0016203	GO:0032612	0.34	0.34	1.83	0.12
GO:0018012	GO:0032446	0.34	0.35	1.70	0.14
GO:0021626	GO:0048105	0.34	0.34	2.01	0.11
GO:0021626	GO:0072266	0.34	0.34	2.15	0.11
GO:0021902	GO:0048105	0.34	0.34	2.01	0.11
GO:0021935	GO:0042332	0.34	0.34	2.15	0.11
GO:0032559	GO:0032564	0.34	0.36	1.34	0.17
GO:0032612	GO:0043589	0.34	0.34	1.83	0.13
GO:0032612	GO:0048535	0.34	0.35	1.83	0.13
GO:0032701	GO:2000655	0.34	0.34	2.26	0.10
GO:0033812	GO:0050635	0.34	0.34	2.12	0.11
GO:0042429	GO:0046654	0.34	0.34	1.87	0.12
GO:0044064	GO:0045829	0.34	0.34	2.65	0.09
GO:0044064	GO:0061037	0.34	0.34	2.65	0.09
GO:0060287	GO:0061324	0.34	0.34	1.98	0.12
GO:0052191	GO:0070368	0.34	0.34	2.33	0.10
GO:0000139	GO:0032585	0.33	0.35	1.40	0.16
GO:0000027	GO:0043978	0.33	0.33	2.31	0.10
GO:0000027	GO:0051178	0.33	0.33	2.31	0.10
GO:0003029	GO:0018888	0.33	0.33	2.71	0.08
GO:0003029	GO:0035728	0.33	0.33	1.96	0.11
